Index,Filename,Exposure,Comment,Timestamp
2788,5066_20160722_181437_626,0.2,,2024/11/14 21:19
2789,5066_20160722_183026_986,-0.5,,2024/11/14 21:19
2790,5066_20160722_183748_389,-0.2,,2024/11/14 21:19
2791,5066_20160722_194401_641,0.2,,2024/11/14 21:19
2792,5066_20160723_072451_787,0.2,,2024/11/14 21:20
2793,5066_20160723_172356_507,0.1,,2024/11/14 21:20
2794,5066_20160724_072003_967,0.2,,2024/11/14 21:20
2795,5066_20160724_083756_455,0.2,,2024/11/14 21:21
2796,5066_20160724_095739_513,0.5,,2024/11/14 21:21
2797,5066_20160724_102037_573,0.3,,2024/11/14 21:21
2798,5066_20160724_121014_385,0.3,,2024/11/14 21:21
2799,5066_20160724_121618_110,0.3,,2024/11/14 21:22
2800,5066_20160724_121813_812,0.8,,2024/11/19 18:11
2801,5066_20160724_122230_813,-0.6,,2024/11/19 18:11
2802,5066_20160724_155556_409,0.6,,2024/11/19 18:11
2803,5066_20160726_082558_304,0.3,,2024/11/19 18:12
2804,5066_20160726_113408_550,0.2,,2024/11/19 18:14
2805,5066_20160726_113513_918,0.3,,2024/11/19 18:18
2806,5a9e_20141005_133455_397,-0.3,,2024/11/19 18:19
2807,5a9e_20141005_133658_940,-0.7,,2024/11/19 18:19
2808,5a9e_20141005_135653_367,0.4,,2024/11/19 18:19
2809,5a9e_20141005_140101_149,-0.3,,2024/11/19 18:19
2810,5a9e_20141005_140124_873,0.2,,2024/11/19 18:20
2811,5a9e_20141005_140432_582,0.2,,2024/11/19 18:20
2812,5a9e_20141005_141004_955,0.3,,2024/11/19 18:20
2813,5a9e_20141005_142118_633,0.6,,2024/11/19 18:21
2814,5a9e_20141005_144419_100,0.3,,2024/11/19 18:21
2815,5a9e_20141005_153043_735,1,,2024/11/19 18:21
2816,5a9e_20141005_162240_437,-0.3,,2024/11/19 18:22
2817,5a9e_20141005_162924_939,0.4,,2024/11/19 18:22
2818,5a9e_20141005_163643_581,0.4,,2024/11/19 18:22
2819,5a9e_20141005_165016_381,0.3,,2024/11/19 18:22
2820,5a9e_20141005_170016_197,0.4,,2024/11/19 18:22
2821,5a9e_20141006_101403_693,0.8,,2024/11/19 18:23
2822,5a9e_20141006_102246_788,0.6,,2024/11/19 18:23
2823,5a9e_20141006_105302_855,0.6,,2024/11/19 18:23
2824,5a9e_20141006_105345_373,0.6,,2024/11/19 18:23
2825,5a9e_20141006_105454_336,0.4,,2024/11/19 18:23
2826,5a9e_20141006_105630_549,0.8,,2024/11/19 18:23
2827,5a9e_20141006_105758_463,0.4,,2024/11/19 18:24
2828,5a9e_20141006_113801_091,0.6,,2024/11/19 18:24
2829,5a9e_20141006_122540_393,-0.4,,2024/11/19 18:24
2830,5a9e_20141006_122949_491,-0.6,,2024/11/19 18:24
2831,5a9e_20141006_124019_588,0.4,,2024/11/19 18:24
2832,5a9e_20141006_132446_568,0.6,,2024/11/19 18:25
2833,5a9e_20141006_135520_132,0.5,,2024/11/19 18:25
2834,5a9e_20141006_135548_836,0.6,,2024/11/19 18:25
2835,5a9e_20141006_142550_889,0.6,,2024/11/19 18:25
2836,5a9e_20141006_144226_328,0.8,,2024/11/19 18:25
2837,5a9e_20141006_152046_066,0.4,,2024/11/19 18:26
2838,5a9e_20141006_153319_375,0.4,,2024/11/19 18:26
2839,5a9e_20141006_154035_187,0.6,,2024/11/19 18:26
2840,5a9e_20141006_155135_251,0.4,,2024/11/19 18:26
2841,5a9e_20141006_155316_300,0.4,,2024/11/19 18:26
2842,5a9e_20141006_155605_540,0.3,,2024/11/19 18:26
2843,5a9e_20141006_160913_275,0.1,,2024/11/19 18:27
2844,5a9e_20141006_162441_581,0.6,,2024/11/19 18:27
2845,5a9e_20141006_162653_141,0.5,,2024/11/19 18:27
2846,5a9e_20141006_162905_128,0.6,,2024/11/19 18:27
2847,5a9e_20141006_211729_067,0.2,,2024/11/19 18:27
2848,5a9e_20141006_213427_605,0.1,,2024/11/19 18:28
2849,5a9e_20141006_213702_813,0.1,,2024/11/19 18:28
2850,5a9e_20141007_065743_368,0.5,,2024/11/19 18:28
2851,5a9e_20141007_065940_018,0.4,,2024/11/19 18:28
2852,5a9e_20141007_070607_129,-0.2,,2024/11/19 18:29
2853,5a9e_20141007_071115_671,-0.2,,2024/11/19 18:29
2854,5a9e_20141007_071214_355,0.3,,2024/11/19 18:30
2855,5a9e_20141007_112848_533,0.3,,2024/11/19 18:30
2856,5a9e_20141007_112925_563,0.7,,2024/11/19 18:30
2857,5a9e_20141007_123014_959,0.8,,2024/11/19 18:30
2858,5a9e_20141007_124956_833,0.6,,2024/11/19 18:30
2859,5a9e_20141007_125055_698,0.6,,2024/11/19 18:30
2860,5a9e_20141007_135000_213,0.5,,2024/11/19 18:31
2861,5a9e_20141007_151031_423,0.8,,2024/11/19 18:31
2862,5a9e_20141007_153648_603,0.4,,2024/11/19 18:31
2863,5a9e_20141007_173502_483,0.3,,2024/11/19 18:31
2864,5a9e_20141007_173530_483,0.6,,2024/11/19 18:31
2865,5a9e_20141007_173602_240,0.3,,2024/11/19 18:31
2866,5a9e_20141007_191844_368,-0.5,,2024/11/19 18:32
2867,5a9e_20141008_110242_625,0.8,,2024/11/19 18:32
2868,5a9e_20141008_114253_363,0.8,,2024/11/19 18:32
2869,5a9e_20141008_114426_094,0.8,,2024/11/19 18:32
2870,5a9e_20141008_114608_936,0.9,,2024/11/19 18:33
2871,5a9e_20141008_114756_961,0.6,,2024/11/19 18:33
2872,5a9e_20141008_114925_185,0.3,,2024/11/19 18:33
2873,5a9e_20141008_125813_565,-0.1,,2024/11/19 18:34
2874,5a9e_20141008_135656_260,1,,2024/11/19 18:34
2875,5a9e_20141008_180618_598,0.4,,2024/11/19 18:34
2876,5a9e_20141009_121957_175,0.6,,2024/11/19 18:35
2877,5a9e_20141009_122048_286,-1.4,,2024/11/19 18:35
2878,5a9e_20141009_122750_726,0.6,,2024/11/19 18:35
2879,5a9e_20141009_133737_056,0.8,,2024/11/19 18:35
2880,5a9e_20141009_143704_037,0.3,,2024/11/19 18:36
2881,5a9e_20141009_150027_378,0.8,,2024/11/19 18:36
2882,5a9e_20141009_173412_059,0.6,,2024/11/19 18:36
2883,5a9e_20141010_173648_475,1,,2024/11/19 18:36
2884,5a9e_20141010_180937_237,0.3,,2024/11/19 18:37
2885,5a9e_20150207_005851_255,-1.4,,2024/11/19 18:37
2886,5a9e_20150207_104201_909,-0.4,,2024/11/19 18:37
2887,5a9e_20150207_104233_232,0.3,,2024/11/19 18:37
2888,5a9e_20150207_134650_962,0.2,,2024/11/19 18:38
2889,5a9e_20150207_134719_788,0.3,,2024/11/19 18:38
2890,5a9e_20150207_134732_725,0.3,,2024/11/19 18:38
2891,5a9e_20150207_134802_735,0.3,,2024/11/19 18:38
2892,5a9e_20150207_134833_157,0.2,,2024/11/19 18:38
2893,5a9e_20150207_161253_956,-0.4,,2024/11/19 18:38
2894,5a9e_20150208_145502_285,1,,2024/11/19 18:39
2895,5a9e_20150208_145512_434,1,,2024/11/19 18:39
2896,5a9e_20150209_092856_081,0.3,,2024/11/19 18:39
2897,5a9e_20150327_135949_658,1,,2024/11/19 18:39
2898,5a9e_20150327_200805_680,-2.2,,2024/11/19 18:40
2899,5a9e_20150327_200911_547,-1.8,,2024/11/19 18:40
2900,5a9e_20150327_201029_284,-1.4,,2024/11/19 18:41
2901,5a9e_20150327_201234_452,-1.4,,2024/11/19 18:41
2902,5a9e_20150327_201603_609,-3.2,,2024/11/19 18:42
2903,5a9e_20150327_201728_297,-3.2,,2024/11/19 18:43
2904,5a9e_20150328_092827_919,-0.2,,2024/11/19 18:43
2905,5a9e_20150328_155043_403,-0.4,,2024/11/19 18:43
2906,5a9e_20150328_155342_009,-0.4,,2024/11/19 18:44
2907,5a9e_20150328_155745_456,-0.4,,2024/11/19 18:44
2908,5a9e_20150328_160138_637,-0.4,,2024/11/19 18:44
2909,5a9e_20150328_160349_676,0.2,,2024/11/19 18:44
2910,5a9e_20150328_160520_398,0.3,,2024/11/19 18:45
2911,5a9e_20150328_160749_925,0.2,,2024/11/19 18:45
2912,5a9e_20150328_160846_095,0.7,,2024/11/19 18:45
2913,5a9e_20150328_161043_704,-0.2,,2024/11/19 18:46
2914,5a9e_20150328_161835_347,0.2,,2024/11/19 18:46
2915,5a9e_20150328_162432_716,-1.4,,2024/11/19 18:46
2916,5a9e_20150328_163105_427,0.2,,2024/11/19 18:47
2917,5a9e_20150328_163346_848,0.2,,2024/11/19 18:47
2918,5a9e_20150328_163715_895,-0.1,,2024/11/19 18:47
2919,5a9e_20150328_164116_926,0.6,,2024/11/19 18:47
2920,5a9e_20150328_164411_812,0.2,,2024/11/19 18:48
2921,5a9e_20150328_170812_096,-2.4,,2024/11/19 18:48
2922,5a9e_20150328_171746_975,-1,,2024/11/19 18:49
2923,5a9e_20150328_171926_643,-0.8,,2024/11/19 18:49
2924,5a9e_20150328_172144_668,0.2,,2024/11/19 18:49
2925,5a9e_20150328_172446_747,-0.4,,2024/11/19 18:49
2926,5a9e_20150328_173043_297,0.4,,2024/11/19 18:49
2927,5a9e_20150328_173514_944,0.2,,2024/11/19 18:50
2928,5a9e_20150328_173812_141,0.1,,2024/11/19 18:50
2929,5a9e_20150328_175021_426,0.2,,2024/11/19 18:50
2930,5a9e_20150328_175115_991,0.3,,2024/11/19 18:51
2931,5a9e_20150328_175232_109,0.4,,2024/11/19 18:52
2932,5a9e_20150328_175320_574,0.3,,2024/11/19 18:52
2933,5a9e_20150328_175433_221,0.3,,2024/11/19 18:52
2934,5a9e_20150328_175629_575,0.4,,2024/11/19 18:52
2935,5a9e_20150328_175918_327,0.6,,2024/11/19 18:52
2936,5a9e_20150328_180322_431,-1.2,,2024/11/19 18:53
2937,5a9e_20150328_181242_803,0.3,,2024/11/19 18:53
2938,5a9e_20150403_093136_401,-0.5,,2024/11/19 18:53
2939,5a9e_20150403_093521_732,-0.3,,2024/11/19 18:53
2940,5a9e_20150403_125046_543,-0.2,,2024/11/19 18:54
2941,5a9e_20150403_125655_137,0.2,,2024/11/19 18:54
2942,5a9e_20150403_125941_989,-0.2,,2024/11/19 18:54
2943,5a9e_20150403_151320_582,0.3,,2024/11/19 18:54
2944,5a9e_20150403_152141_031,0.3,,2024/11/19 18:54
2945,5a9e_20150403_152454_995,0.2,,2024/11/19 18:55
2946,5a9e_20150403_152908_281,0.6,,2024/11/19 18:55
2947,5a9e_20150403_155605_402,-1.2,,2024/11/19 18:55
2948,5a9e_20150403_155925_144,0.3,,2024/11/19 18:55
2949,5a9e_20150403_160424_115,0.1,,2024/11/19 18:56
2950,5a9e_20150403_161113_291,-0.4,,2024/11/19 18:56
2951,5a9e_20150403_162152_482,0.6,,2024/11/19 18:56
2952,5a9e_20150403_165620_236,0.7,,2024/11/19 18:56
2953,5a9e_20150403_175813_827,0.5,,2024/11/19 18:57
2954,5a9e_20150403_180709_560,-0.6,,2024/11/19 18:57
2955,5a9e_20150403_180950_875,-0.3,,2024/11/19 18:57
2956,5a9e_20150403_181327_943,-0.8,,2024/11/19 18:58
2957,5a9e_20150403_201424_122,-0.6,,2024/11/19 18:58
2958,5a9e_20150403_204323_804,0.1,,2024/11/19 18:58
2959,5a9e_20150403_214522_398,-0.2,,2024/11/19 18:58
2960,5a9e_20150404_122216_530,-0.3,,2024/11/19 18:59
2961,5a9e_20150404_123212_314,0.2,,2024/11/19 18:59
2962,5a9e_20150404_130410_192,-0.6,,2024/11/19 18:59
2963,5a9e_20150404_131348_909,0.1,,2024/11/19 19:00
2964,5a9e_20150404_132155_318,0.3,,2024/11/19 19:00
2965,5a9e_20150404_132349_381,-0.6,,2024/11/19 19:00
2966,5a9e_20150404_140239_861,-0.4,,2024/11/19 19:01
2967,5a9e_20150404_140441_666,-0.8,,2024/11/19 19:01
2968,5a9e_20150404_143347_471,0.3,,2024/11/19 19:01
2969,5a9e_20150404_152602_134,0.2,,2024/11/19 19:01
2970,5a9e_20150405_134840_455,0.6,,2024/11/19 19:01
2971,5a9e_20150405_165352_614,0.4,,2024/11/19 19:02
2972,62CL_20150124_185418_341,0.2,,2024/11/19 19:02
2973,62CL_20150124_185521_607,-0.2,,2024/11/19 19:02
2974,62CL_20150124_201237_840,0.2,,2024/11/19 19:02
2975,62CL_20150125_141029_055,-0.5,,2024/11/19 19:03
2976,62CL_20150213_171156_704,0.1,,2024/11/19 19:03
2977,62CL_20150213_172038_343,0.4,,2024/11/19 19:03
2978,62CL_20150213_172409_745,0.5,,2024/11/19 19:03
2979,62CL_20150213_172818_098,0.2,,2024/11/19 19:04
2980,62CL_20150213_173422_334,0.3,,2024/11/19 19:04
2981,62CL_20150213_173616_992,0.2,,2024/11/19 19:04
2982,62CL_20150214_164926_312,0.3,,2024/11/19 19:04
2983,62CL_20150215_163430_466,0.1,,2024/11/19 19:05
2984,62CL_20150215_163504_418,0.1,,2024/11/19 19:05
2985,62CL_20150215_163701_029,0.4,,2024/11/19 19:05
2986,62CL_20150215_163734_147,0.3,,2024/11/19 19:05
2987,62CL_20150215_163810_051,0.2,,2024/11/19 19:05
2988,62CL_20150215_164323_108,0.3,,2024/11/19 19:06
2989,62CL_20150215_171450_596,0.2,,2024/11/19 19:06
2990,62CL_20150215_175214_360,0.2,,2024/11/19 19:06
2991,62CL_20150215_175353_555,0.3,,2024/11/19 19:06
2992,62CL_20150215_180549_095,0.2,,2024/11/19 19:06
2993,62CL_20150215_180737_079,0.3,,2024/11/19 19:07
2994,6FHF_20150303_112002_929,-0.6,,2024/11/19 19:07
2995,6FHF_20150303_112202_698,0.3,,2024/11/19 19:07
2996,6FHF_20150303_112426_887,0.4,,2024/11/19 19:07
2997,6FHF_20150303_112816_367,-0.4,,2024/11/19 19:08
2998,6FHF_20150303_112939_112,-0.5,,2024/11/19 19:08
2999,6FHF_20150303_113141_803,-0.4,,2024/11/19 19:08
3000,6FHF_20150303_113244_343,-0.4,,2024/11/19 19:09
3001,6FHF_20150303_113340_881,-0.4,,2024/11/19 19:09
3002,6FHF_20150303_113426_967,-0.5,,2024/11/19 19:09
3003,6FHF_20150303_113536_510,-0.4,,2024/11/19 19:09
3004,6FHF_20150303_113704_239,-0.4,,2024/11/19 19:09
3005,6FHF_20150303_113910_619,-0.7,,2024/11/19 19:10
3006,6FHF_20150303_114042_939,0.4,,2024/11/19 19:10
3007,6FHF_20150303_114209_331,-0.5,,2024/11/19 19:10
3008,6FHF_20150303_114347_248,0.2,,2024/11/19 19:10
3009,6FHF_20150303_114623_545,-0.4,,2024/11/19 19:11
3010,6FHF_20150303_115050_790,-0.8,,2024/11/19 19:11
3011,6FHF_20150303_115249_673,-0.8,,2024/11/19 19:11
3012,6FHF_20150303_115706_645,0.3,,2024/11/19 19:12
3013,6FHF_20150303_115853_902,0.4,,2024/11/19 19:12
3014,6FHF_20150303_120015_244,0.2,,2024/11/19 19:12
3015,6FHF_20150303_134800_238,0.4,,2024/11/19 19:12
3016,6FHF_20150303_141958_815,-0.2,,2024/11/19 19:12
3017,6FHF_20150303_142127_997,-0.8,,2024/11/19 19:13
3018,6FHF_20150303_142316_761,-1.2,,2024/11/19 19:13
3019,6FHF_20150303_163158_982,-0.5,,2024/11/19 19:13
3020,6FHF_20150303_163344_463,0.3,,2024/11/19 19:14
3021,6FHF_20150303_164011_374,0.4,,2024/11/19 19:14
3022,6FHF_20150303_164203_129,0.3,,2024/11/19 19:14
3023,6FHF_20150303_164407_334,-0.3,,2024/11/19 19:14
3024,6FHF_20150303_164532_213,0.2,,2024/11/19 19:15
3025,6FHF_20150303_164714_796,-0.9,,2024/11/19 19:15
3026,6FHF_20150303_164845_193,-0.9,,2024/11/19 19:18
3027,6FHF_20150303_165002_804,-0.8,,2024/11/19 19:19
3028,6FHF_20150303_165421_129,0.2,,2024/11/19 19:19
3029,6FHF_20150303_165703_676,0.4,,2024/11/19 19:19
3030,6FHF_20150303_170301_890,0.4,,2024/11/19 19:19
3031,6FHF_20150303_170433_604,0.5,,2024/11/19 19:19
3032,6FHF_20150303_170547_585,0.1,,2024/11/19 19:20
3033,6FHF_20150303_170730_432,0.1,,2024/11/19 19:20
3034,6FHF_20150303_170922_780,0.1,,2024/11/19 19:20
3035,6FHF_20150303_171126_029,0.2,,2024/11/19 19:20
3036,6FHF_20150303_171347_212,0.3,,2024/11/19 19:21
3037,6FHF_20150303_171538_026,0.4,,2024/11/19 19:21
3038,6FHF_20150303_171735_940,0.3,,2024/11/19 19:21
3039,6FHF_20150303_171921_658,0.4,,2024/11/19 19:21
3040,6FHF_20150303_172827_846,0.2,,2024/11/19 19:21
3041,6FHF_20150303_173036_965,-1.2,,2024/11/19 19:22
3042,6FHF_20150303_173407_964,0.3,,2024/11/19 19:22
3043,6FHF_20150303_174338_942,0.6,,2024/11/19 19:22
3044,6FHF_20150307_110132_299,0.1,,2024/11/19 19:22
3045,6FHF_20150307_110351_470,0.1,,2024/11/19 19:23
3046,6FHF_20150307_114949_588,-0.5,,2024/11/19 19:23
3047,6FHF_20150307_115237_712,-0.8,,2024/11/19 19:23
3048,6FHF_20150307_125050_425,-0.5,,2024/11/19 19:23
3049,6FHF_20150307_125250_991,-0.5,,2024/11/19 19:24
3050,6FHF_20150307_131130_552,0.4,,2024/11/19 19:24
3051,6FHF_20150307_131704_518,0.4,,2024/11/19 19:24
3052,6FHF_20150307_135941_723,-0.4,,2024/11/19 19:24
3053,6FHF_20150307_141508_553,0.5,,2024/11/19 19:25
3054,6FHF_20150307_142502_697,-0.7,,2024/11/19 19:25
3055,6FHF_20150307_144700_454,0.5,,2024/11/19 19:26
3056,6FHF_20150307_145407_807,0.2,,2024/11/19 19:26
3057,6FHF_20150307_150747_547,0.6,,2024/11/19 19:26
3058,6FHF_20150307_151040_297,0.5,,2024/11/19 19:26
3059,6FHF_20150307_153355_468,-0.9,,2024/11/19 19:27
3060,6FHF_20150307_153527_809,-0.6,,2024/11/19 19:27
3061,6FHF_20150307_153729_697,0.3,,2024/11/19 19:27
3062,6FHF_20150307_154113_351,0.3,,2024/11/19 19:27
3063,6FHF_20150307_154348_452,0.4,,2024/11/19 19:28
3064,6FHF_20150307_215759_906,-0.8,,2024/11/19 19:28
3065,6FHF_20150308_122228_886,0.2,,2024/11/19 19:28
3066,6FHF_20150308_124743_545,0.2,,2024/11/19 19:28
3067,6FHF_20150308_130849_627,0.1,,2024/11/19 19:29
3068,6FHF_20150331_113841_135,-0.5,,2024/11/19 19:29
3069,6FHF_20150331_114005_843,-0.5,,2024/11/19 19:29
3070,6FHF_20150331_114140_424,-0.4,,2024/11/19 19:29
3071,6FHF_20150331_114339_694,-0.4,,2024/11/19 19:30
3072,6FHF_20150331_114418_018,-0.4,,2024/11/19 19:30
3073,6FHF_20150331_114842_635,-0.4,,2024/11/19 19:30
3074,6FHF_20150331_115209_279,-0.8,,2024/11/19 19:31
3075,6FHF_20150331_115414_118,-0.6,,2024/11/19 19:31
3076,6FHF_20150331_115857_642,-0.4,,2024/11/19 19:31
3077,6FHF_20150331_120656_949,0.6,,2024/11/19 19:31
3078,6FHF_20150331_120806_002,0.2,,2024/11/19 19:31
3079,6FHF_20150331_120940_991,0.2,,2024/11/19 19:31
3080,6FHF_20150331_121129_927,0.2,,2024/11/19 19:32
3081,6G7M_20150307_072320_332,-0.3,,2024/11/19 19:32
3082,6G7M_20150307_072500_486,-0.4,,2024/11/19 19:32
3083,6G7M_20150307_122748_543,-0.2,,2024/11/19 19:32
3084,6G7M_20150307_132809_521,0.6,,2024/11/19 19:33
3085,6G7M_20150307_132920_588,0.2,,2024/11/19 19:43
3086,6G7M_20150307_133019_716,0.3,,2024/11/19 19:44
3087,6G7M_20150307_133145_646,-0.3,,2024/11/19 19:44
3088,6G7M_20150307_133352_994,0.3,,2024/11/19 19:44
3089,6G7M_20150307_133443_316,0.2,,2024/11/19 19:44
3090,6G7M_20150307_133932_228,0.5,,2024/11/19 19:45
3091,6G7M_20150307_134021_883,0.1,,2024/11/19 19:45
3092,6G7M_20150307_135224_980,0.1,,2024/11/19 19:45
3093,6G7M_20150307_143019_798,0,,2024/11/19 19:45
3093,6G7M_20150307_143019_798,0.5,,2024/11/19 19:46
3094,6G7M_20150307_143129_568,0.2,,2024/11/19 19:46
3095,6G7M_20150307_143358_534,-1.6,,2024/11/19 19:47
3096,6G7M_20150307_143446_533,0.3,,2024/11/19 19:47
3097,6G7M_20150307_143759_800,0.3,,2024/11/19 19:47
3098,6G7M_20150307_143853_529,0.3,,2024/11/19 19:47
3099,6G7M_20150307_154158_446,0.5,,2024/11/19 19:48
3100,6G7M_20150307_163253_873,0.5,,2024/11/19 20:02
3101,6G7M_20150307_163447_739,0.4,,2024/11/19 20:02
3102,6G7M_20150307_163516_360,0.3,,2024/11/19 20:02
3103,6G7M_20150307_163718_374,0.5,,2024/11/19 20:03
3104,6G7M_20150307_163754_550,0.2,,2024/11/19 20:03
3105,6G7M_20150307_163855_834,0.6,,2024/11/19 20:04
3106,6G7M_20150307_163944_816,0.6,,2024/11/19 20:04
3107,6G7M_20150307_164033_026,0.8,,2024/11/19 20:04
3108,6G7M_20150307_164205_458,0.3,,2024/11/19 20:04
3109,6G7M_20150307_164429_082,0.6,,2024/11/19 20:04
3110,6G7M_20150307_164518_474,0.6,,2024/11/19 20:05
3111,6G7M_20150307_164618_967,0.5,,2024/11/19 20:05
3112,6G7M_20150307_164729_482,0.6,,2024/11/19 20:05
3113,6G7M_20150307_164954_725,0.5,,2024/11/19 20:05
3114,6G7M_20150307_165544_629,0.8,,2024/11/19 20:05
3115,6G7M_20150307_170702_579,0.2,,2024/11/19 20:06
3116,6G7M_20150307_171305_444,0.2,,2024/11/19 20:09
3117,6G7M_20150307_175028_814,0.2,,2024/11/19 20:09
3118,6G7M_20150308_142824_049,0.4,,2024/11/19 20:10
3119,6G7M_20150308_142910_082,0.3,,2024/11/19 20:10
3120,6G7M_20150308_143934_547,0.4,,2024/11/19 20:10
3121,6G7M_20150308_153308_901,0.4,,2024/11/19 20:10
3122,6G7M_20150308_153351_531,0.2,,2024/11/19 20:10
3123,6G7M_20150310_214842_527,-0.8,,2024/11/19 20:11
3124,6G7M_20150311_213004_782,-0.6,,2024/11/19 20:11
3125,6G7M_20150311_224124_637,0.2,,2024/11/19 20:11
3126,6G7M_20150312_210559_972,-0.2,,2024/11/19 20:11
3127,6G7M_20150312_211340_717,-0.2,,2024/11/19 20:11
3128,6G7M_20150313_180732_465,0.1,,2024/11/19 20:12
3129,6G7M_20150313_223706_291,0.1,,2024/11/19 20:12
3130,6G7M_20150314_102852_667,0.2,,2024/11/19 20:12
3131,6G7M_20150314_153256_829,0.2,,2024/11/19 20:12
3132,6G7M_20150314_153413_862,0.2,,2024/11/19 20:12
3133,6G7M_20150314_155743_909,0.3,,2024/11/19 20:12
3134,6G7M_20150314_155807_295,0.3,,2024/11/19 20:13
3135,6G7M_20150314_155841_086,0.3,,2024/11/19 20:13
3136,6G7M_20150314_162509_995,0.3,,2024/11/19 20:13
3137,6G7M_20150314_163730_696,0.3,,2024/11/19 20:13
3138,6G7M_20150317_065624_640,-0.3,,2024/11/19 20:14
3139,6G7M_20150317_070131_937,0.2,,2024/11/19 20:14
3140,6G7M_20150317_192221_745,0.2,,2024/11/19 20:14
3141,6G7M_20150317_221108_787,-0.3,,2024/11/19 20:15
3142,6G7M_20150320_090042_770,0.1,,2024/11/19 20:15
3143,6G7M_20150321_121515_830,0.1,,2024/11/19 20:15
3144,6G7M_20150321_121804_401,0.2,,2024/11/19 20:15
3145,6G7M_20150321_122134_942,0.1,,2024/11/19 20:15
3146,6G7M_20150321_122503_254,0.4,,2024/11/19 20:16
3147,6G7M_20150321_123433_994,0.2,,2024/11/19 20:16
3148,6G7M_20150321_124154_288,0.4,,2024/11/19 20:16
3149,6G7M_20150321_124944_821,0.6,,2024/11/19 20:16
3150,6G7M_20150321_125024_144,0.2,,2024/11/19 20:17
3151,6G7M_20150321_125334_875,0.2,,2024/11/19 20:17
3152,6G7M_20150321_130156_946,0.2,,2024/11/19 20:17
3153,6G7M_20150321_130558_040,0.3,,2024/11/19 20:17
3154,6G7M_20150321_130833_545,0.3,,2024/11/19 20:17
3155,6G7M_20150321_131401_885,0.4,,2024/11/19 20:17
3156,6G7M_20150321_131546_612,0.4,,2024/11/19 20:18
3157,6G7M_20150321_132525_244,0.1,,2024/11/19 20:18
3158,6G7M_20150321_132654_786,-0.1,,2024/11/19 20:18
3159,6G7M_20150321_132737_699,0.2,,2024/11/19 20:18
3160,6G7M_20150321_132848_847,0.3,,2024/11/19 20:19
3161,6G7M_20150321_133007_750,0.3,,2024/11/19 20:19
3162,6G7M_20150321_133158_176,0.6,,2024/11/19 20:19
3163,6G7M_20150321_133255_034,0.4,,2024/11/19 20:19
3164,6G7M_20150321_133419_065,-0.2,,2024/11/19 20:19
3165,6G7M_20150321_133525_122,0.5,,2024/11/19 20:19
3166,6G7M_20150321_133636_123,0.2,,2024/11/19 20:20
3167,6G7M_20150321_133837_611,0.2,,2024/11/19 20:20
3168,6G7M_20150321_133952_197,0.2,,2024/11/19 20:20
3169,6G7M_20150321_140506_388,0.3,,2024/11/19 20:20
3170,6G7M_20150321_140543_053,0.1,,2024/11/19 20:20
3171,6G7M_20150321_142733_882,0.2,,2024/11/19 20:21
3172,6G7M_20150321_145055_658,0.2,,2024/11/19 20:21
3173,6G7M_20150321_145749_377,0.2,,2024/11/19 20:21
3174,6G7M_20150321_151647_825,0.3,,2024/11/19 20:21
3175,6G7M_20150321_151731_981,0.3,,2024/11/19 20:21
3176,6G7M_20150321_151858_636,0.4,,2024/11/19 20:21
3177,6G7M_20150321_151956_104,0.3,,2024/11/19 20:22
3178,6G7M_20150321_152821_559,0.2,,2024/11/19 20:22
3179,6G7M_20150321_153108_835,0.2,,2024/11/19 20:22
3180,6G7M_20150321_153955_393,0.4,,2024/11/19 20:22
3181,6G7M_20150321_155002_774,0.2,,2024/11/19 20:22
3182,6G7M_20150321_184320_157,0.6,,2024/11/19 20:22
3183,6G7M_20150323_174813_292,0.2,,2024/11/19 20:23
3184,6G7M_20150323_175101_950,0.4,,2024/11/19 20:23
3185,6G7M_20150324_212857_410,0.1,,2024/11/19 20:23
3186,6G7M_20150324_214342_485,0.3,,2024/11/19 20:24
3187,6G7M_20150324_214448_325,-0.5,,2024/11/19 20:24
3188,6G7M_20150324_214643_273,0.2,,2024/11/19 20:24
3189,6G7M_20150324_214840_232,0.4,,2024/11/19 20:24
3190,6G7M_20150324_215003_680,-0.3,,2024/11/19 20:25
3191,6G7M_20150324_215121_390,0.3,,2024/11/19 20:25
3192,6G7M_20150324_215257_828,0.2,,2024/11/19 20:25
3193,6G7M_20150324_215438_078,0.2,,2024/11/19 20:26
3194,6G7M_20150324_224756_695,0.1,,2024/11/19 20:26
3195,6G7M_20150325_083935_838,-0.6,,2024/11/19 20:26
3196,6G7M_20150325_084014_332,-0.8,,2024/11/19 20:27
3197,6G7M_20150325_085944_085,0.2,,2024/11/19 20:27
3198,6G7M_20150325_090049_757,0.2,,2024/11/19 20:27
3199,6G7M_20150325_090246_056,-0.8,,2024/11/19 20:28
3200,6G7M_20150325_090410_124,0.6,,2024/11/20 18:25
3201,6G7M_20150325_090508_481,0.2,,2024/11/20 18:36
3202,6G7M_20150325_090638_500,-0.8,,2024/11/20 18:37
3203,6G7M_20150325_090754_257,-0.2,,2024/11/20 18:38
3204,6G7M_20150325_104617_962,-0.7,,2024/11/20 18:38
3205,6G7M_20150325_105827_075,0.3,,2024/11/20 18:38
3206,6G7M_20150325_112800_577,0.2,,2024/11/20 18:39
3207,6G7M_20150325_113017_433,0.3,,2024/11/20 18:39
3208,6G7M_20150325_113148_621,0.5,,2024/11/20 18:39
